name,latitude,longitude,iata_code,mac_iata_code,country_code,continent_code,currency_code,timezone,score
Cozumel International Airport,20.5223999023438,-86.9255981445312,CZM,,MX,NA,MXN,America/Mexico_City,0.93599998950958252
Puerto Escondido International Airport,15.8768997192,-97.0891036987,PXM,,MX,NA,MXN,America/Mexico_City,0.62400001287460327
Benito Juárez International Airport,19.43630027771,-99.0720977783203,MEX,MEX,MX,NA,MXN,America/Mexico_City,0.97299998998641968
General Servando Canales International Airport,25.7698993683,-97.5252990723,MAM,,MX,NA,MXN,America/Mexico_City,0.50099998712539673
Lahad Datu Airport,5.03224992752075,118.323997497559,LDU,,MY,AS,MYR,Asia/Kuala_Lumpur,0.27399998903274536
Sandakan Airport,5.90089988708496,118.05899810791,SDK,,MY,AS,MYR,Asia/Kuala_Lumpur,0.4309999942779541
Pulau Tioman Airport,2.81818008422852,104.160003662109,TOD,,MY,AS,MYR,Asia/Kuala_Lumpur,0.17399999499320984
Penang International Airport,5.29714012145996,100.277000427246,PEN,,MY,AS,MYR,Asia/Kuala_Lumpur,0.72600001096725464
Tawau Airport,4.32015991210938,118.127998352051,TWU,,MY,AS,MYR,Asia/Kuala_Lumpur,0.44800001382827759
Marudi Airport,4.17897987365723,114.329002380371,MUR,,MY,AS,MYR,Asia/Kuala_Lumpur,0.0560000017285347
Limbang Airport,4.80830001831055,115.01000213623,LMN,,MY,AS,MYR,Asia/Kuala_Lumpur,0.30899998545646667
Kota Kinabalu International Airport,5.93721008300781,116.051002502441,BKI,,MY,AS,MYR,Asia/Kuala_Lumpur,0.66600000858306885
Lawas Airport,4.84917020797729,115.407997131348,LWY,,MY,AS,MYR,Asia/Kuala_Lumpur,0.019999999552965164
Sultan Abdul Halim Airport,6.18967008590698,100.398002624512,AOR,,MY,AS,MYR,Asia/Kuala_Lumpur,0.44299998879432678
Mukah Airport,2.90638995170593,112.080001831055,MKM,,MY,AS,MYR,Asia/Kuala_Lumpur,0.096000000834465027
Sultan Mahmud Airport,5.38263988494873,103.102996826172,TGG,,MY,AS,MYR,Asia/Kuala_Lumpur,0.42100000381469727
Bintulu Airport,3.12385010719,113.019996643,BTU,,MY,AS,MYR,Asia/Kuala_Lumpur,0.36300000548362732
Sultan Azlan Shah Airport,4.56796979904175,101.092002868652,IPH,,MY,AS,MYR,Asia/Kuala_Lumpur,0.37700000405311584
Mulu Airport,4.04832983016968,114.805000305176,MZV,,MY,AS,MYR,Asia/Kuala_Lumpur,0.11599999666213989
Sultan Ismail Petra Airport,6.16685009002686,102.292999267578,KBR,,MY,AS,MYR,Asia/Kuala_Lumpur,0.46200001239776611
Kuching International Airport,1.48469996452332,110.34700012207,KCH,,MY,AS,MYR,Asia/Kuala_Lumpur,0.609000027179718
Kudat Airport,6.9225001335144,116.835998535156,KUD,,MY,AS,MYR,Asia/Kuala_Lumpur,0.028000000864267349
Kuala Lumpur International Airport,2.74557995796204,101.709999084473,KUL,KUL,MY,AS,MYR,Asia/Kuala_Lumpur,0.89399999380111694
LTS Pulau Redang Airport,5.76527976989746,103.00700378418,RDN,,MY,AS,MYR,Asia/Kuala_Lumpur,0.065999999642372131
Bario Airport,3.73389005661011,115.478996276855,BBN,,MY,AS,MYR,Asia/Kuala_Lumpur,0.079000003635883331
Labuan Airport,5.30068016052246,115.25,LBU,,MY,AS,MYR,Asia/Kuala_Lumpur,0.38899999856948853
Sibu Airport,2.26160001754761,111.985000610352,SBW,,MY,AS,MYR,Asia/Kuala_Lumpur,0.45100000500679016
Langkawi International Airport,6.32973003387451,99.7286987304688,LGK,,MY,AS,MYR,Asia/Kuala_Lumpur,0.57599997520446777
Senai International Airport,1.64130997657776,103.669998168945,JHB,,MY,AS,MYR,Asia/Kuala_Lumpur,0.53799998760223389
Miri Airport,4.3220100402832,113.986999511719,MYY,,MY,AS,MYR,Asia/Kuala_Lumpur,0.53299999237060547
Sultan Abdul Aziz Shah International Airport,3.13057994842529,101.549003601074,SZB,KUL,MY,AS,MYR,Asia/Kuala_Lumpur,0.56199997663497925
Kerteh Airport,4.5372200012207,103.427001953125,KTE,,MY,AS,MYR,Asia/Kuala_Lumpur,0.0560000017285347
Kuantan Airport,3.77538990974426,103.208999633789,KUA,,MY,AS,MYR,Asia/Kuala_Lumpur,0.43999999761581421
Vilankulo Airport,-22.0184001922607,35.3133010864258,VNX,,MZ,AF,MZN,Africa/Maputo,0.30099999904632568
Quelimane Airport,-17.8554992675781,36.8690986633301,UEL,,MZ,AF,MZN,Africa/Maputo,0.16500000655651093
Beira Airport,-19.7964000701904,34.907600402832,BEW,,MZ,AF,MZN,Africa/Maputo,0.44900000095367432
Nampula Airport,-15.1056003570557,39.2817993164062,APL,,MZ,AF,MZN,Africa/Maputo,0.41100001335144043
Maputo Airport,-25.9207992553711,32.5726013183594,MPM,,MZ,AF,MZN,Africa/Maputo,0.628000020980835
Inhambane Airport,-23.8763999938965,35.4085006713867,INH,,MZ,AF,MZN,Africa/Maputo,0.23000000417232513
Lichinga Airport,-13.2740001678467,35.266300201416,VXC,,MZ,AF,MZN,Africa/Maputo,0.13300000131130219
Chimoio Airport,-19.1513004302979,33.4290008544922,VPY,,MZ,AF,MZN,Africa/Maputo,0.086999997496604919
Chingozi Airport,-16.1047992706299,33.6402015686035,TET,,MZ,AF,MZN,Africa/Maputo,0.37299999594688416
Pemba Airport,-12.9917621612549,40.5240135192871,POL,,MZ,AF,MZN,Africa/Maputo,0.4869999885559082
Murtala Muhammed International Airport,6.57737016677856,3.32116007804871,LOS,,NG,AF,NGN,Africa/Lagos,0.89499998092651367
Ibadan Airport,7.36246013641357,3.97832989692688,IBA,,NG,AF,NGN,Africa/Lagos,0.096000000834465027
Sam Mbakwe International Airport,5.4270601272583,7.20602989196777,QOW,,NG,AF,NGN,Africa/Lagos,0.36100000143051147
Warri Airport,5.59610986709595,5.81778001785278,QRW,,NG,AF,NGN,Africa/Lagos,0.20499999821186066
Akanu Ibiam International Airport,6.47426986694336,7.56196022033691,ENU,,NG,AF,NGN,Africa/Lagos,0.54000002145767212
Kaduna Airport,10.6960000991821,7.32010984420776,KAD,,NG,AF,NGN,Africa/Lagos,0.23000000417232513
Mallam Aminu International Airport,12.0475997924805,8.52462005615234,KAN,,NG,AF,NGN,Africa/Lagos,0.40700000524520874
Yakubu Gowon Airport,9.63982963562012,8.86905002593994,JOS,,NG,AF,NGN,Africa/Lagos,0.14699999988079071
Port Harcourt International Airport,5.01549005508423,6.94959020614624,PHC,PHC,NG,AF,NGN,Africa/Lagos,0.74800002574920654
Yola Airport,9.25755023956299,12.4303998947144,YOL,,NG,AF,NGN,Africa/Lagos,0.0560000017285347
Margaret Ekpo International Airport,4.97601985931396,8.34720039367676,CBQ,,NG,AF,NGN,Africa/Lagos,0.34999999403953552
Benin Airport,6.31697988510132,5.59950017929077,BNI,,NG,AF,NGN,Africa/Lagos,0.40200001001358032
Sadiq Abubakar III International Airport,12.9162998199463,5.20719003677368,SKO,,NG,AF,NGN,Africa/Lagos,0.10199999809265137
Nnamdi Azikiwe International Airport,9.00679016113281,7.26316976547241,ABV,,NG,AF,NGN,Africa/Lagos,0.72500002384185791
Augusto C. Sandino (Managua) International Airport,12.1415004730225,-86.1681976318359,MGA,,NI,,NIO,America/Managua,0.925000011920929
"Sandane Airport, Anda",61.8300018310547,6.10583019256592,SDN,,NO,EU,NOK,Europe/Oslo,0.17700000107288361
Båtsfjord Airport,70.6005020141602,29.6914005279541,BJF,,NO,EU,NOK,Europe/Oslo,0.11599999666213989
Brønnøysund Airport,65.4610977172852,12.2174997329712,BNN,,NO,EU,NOK,Europe/Oslo,0.15899999439716339
Tromsø Airport,69.6832962036133,18.9188995361328,TOS,,NO,EU,NOK,Europe/Oslo,0.59600001573562622
Narvik Framnes Airport,68.436897277832,17.3866996765137,NVK,,NO,EU,NOK,Europe/Oslo,0.23999999463558197
Hammerfest Airport,70.6797027587891,23.6686000823975,HFT,,NO,EU,NOK,Europe/Oslo,0.23800000548362732
Andøya Airport,69.2925033569336,16.1441993713379,ANX,,NO,EU,NOK,Europe/Oslo,0.19799999892711639
"Kristiansund Airport, Kvernberget",63.1118011474609,7.82452011108398,KSU,,NO,EU,NOK,Europe/Oslo,0.41200000047683716
Florø Airport,61.5835990905762,5.02472019195557,FRO,,NO,EU,NOK,Europe/Oslo,0.20499999821186066
"Trondheim Airport, Værnes",63.4578018188477,10.923999786377,TRD,TRD,NO,EU,NOK,Europe/Oslo,0.65399998426437378
"Sandefjord Airport, Torp",59.1866989136,10.258600235,TRF,OSL,NO,EU,NOK,Europe/Oslo,0.8190000057220459
"Mosjøen Airport, Kjærstad",65.7839965820312,13.2149000167847,MJF,,NO,EU,NOK,Europe/Oslo,0.18999999761581421
"Stavanger Airport, Sola",58.8767013549805,5.63778018951416,SVG,,NO,EU,NOK,Europe/Oslo,0.69900000095367432
Bardufoss Airport,69.0558013916016,18.5403995513916,BDU,,NO,EU,NOK,Europe/Oslo,0.20200000703334808
Bodø Airport,67.2692031860352,14.3653001785278,BOO,,NO,EU,NOK,Europe/Oslo,0.492000013589859
Valan Airport,71.0096969604492,25.9836006164551,HVG,,NO,EU,NOK,Europe/Oslo,0.14100000262260437
"Ørsta-Volda Airport, Hovden",62.1800003051758,6.07410001754761,HOV,,NO,EU,NOK,Europe/Oslo,0.14699999988079071
Røros Airport,62.5783996582031,11.3423004150391,RRS,,NO,EU,NOK,Europe/Oslo,0.125
"Rørvik Airport, Ryum",64.8383026123047,11.1461000442505,RVK,,NO,EU,NOK,Europe/Oslo,0.13699999451637268
Haugesund Airport,59.3452987670898,5.20836019515991,HAU,,NO,EU,NOK,Europe/Oslo,0.52999997138977051
Svolvær Helle Airport,68.2433013916016,14.6691999435425,SVJ,,NO,EU,NOK,Europe/Oslo,0.12099999934434891
Ålesund Airport,62.5625,6.11969995498657,AES,,NO,EU,NOK,Europe/Oslo,0.55900001525878906
Bringeland Airport,61.3911018371582,5.75693988800049,FDE,,NO,EU,NOK,Europe/Oslo,0.12099999934434891
Vadsø Airport,70.065299987793,29.8446998596191,VDS,,NO,EU,NOK,Europe/Oslo,0.14699999988079071
"Bergen Airport, Flesland",60.293399810791,5.21814012527466,BGO,,NO,EU,NOK,Europe/Oslo,0.76999998092651367
"Mo i Rana Airport, Røssvoll",66.363899230957,14.3014001846313,MQN,,NO,EU,NOK,Europe/Oslo,0.18299999833106995
"Kirkenes Airport, Høybuktmoen",69.7257995605469,29.891300201416,KKN,,NO,EU,NOK,Europe/Oslo,0.3190000057220459
Molde Airport,62.744701385498,7.26249980926514,MOL,,NO,EU,NOK,Europe/Oslo,0.44100001454353333
Alta Airport,69.9760971069336,23.3717002868652,ALF,,NO,EU,NOK,Europe/Oslo,0.44900000095367432
Hasvik Airport,70.486701965332,22.1396999359131,HAA,,NO,EU,NOK,Europe/Oslo,0.035999998450279236
Banak Airport,70.0688018798828,24.9734992980957,LKL,,NO,EU,NOK,Europe/Oslo,0.086999997496604919
Leknes Airport,68.1524963378906,13.6093997955322,LKN,,NO,EU,NOK,Europe/Oslo,0.10899999737739563
Kristiansand Airport,58.2042007446289,8.08537006378174,KRS,KRS,NO,EU,NOK,Europe/Oslo,0.63999998569488525
Røst Airport,67.5278015136719,12.1033000946045,RET,,NO,EU,NOK,Europe/Oslo,0.035999998450279236
"Moss Airport, Rygge",59.3788986206,10.7855997086,RYG,OSL,NO,EU,NOK,Europe/Oslo,0.19200000166893005
Oslo Gardermoen Airport,60.1939010620117,11.1003999710083,OSL,OSL,NO,EU,NOK,Europe/Oslo,0.875
Namsos Høknesøra Airport,64.4721984863281,11.5785999298096,OSY,,NO,EU,NOK,Europe/Oslo,0.079000003635883331
"Vardø Airport, Svartnes",70.3554000854492,31.044900894165,VAW,,NO,EU,NOK,Europe/Oslo,0.14100000262260437
Mehamn Airport,71.0297012329102,27.8267002105713,MEH,,NO,EU,NOK,Europe/Oslo,0.019999999552965164
"Sandnessjøen Airport, Stokka",65.9568023681641,12.4688997268677,SSJ,,NO,EU,NOK,Europe/Oslo,0.19799999892711639
Skien Airport,59.185001373291,9.56694030761719,SKE,,NO,EU,NOK,Europe/Oslo,0.096000000834465027
Stokmarknes Skagen Airport,68.5788269042969,15.0334167480469,SKN,,NO,EU,NOK,Europe/Oslo,0.10599999874830246
"Harstad/Narvik Airport, Evenes",68.4913024902344,16.6781005859375,EVE,,NO,EU,NOK,Europe/Oslo,0.43999999761581421
Sogndal Airport,61.1561012268066,7.13778018951416,SOG,,NO,EU,NOK,Europe/Oslo,0.26800000667572021
Sørkjosen Airport,69.7867965698242,20.959400177002,SOJ,,NO,EU,NOK,Europe/Oslo,0.019999999552965164
"Svalbard Airport, Longyear",78.2461013793945,15.4656000137329,LYR,,NO,EU,NOK,Arctic/Longyearbyen,0.49399998784065247
Tribhuvan International Airport,27.6965999603,85.3591003418,KTM,,NP,AS,NPR,Asia/Katmandu,0.87999999523162842
Rotorua Regional Airport,-38.1091995239258,176.317001342773,ROT,,NZ,OC,NZD,Pacific/Auckland,0.51800000667572021
Hood Airport,-40.9733009338379,175.634002685547,MRO,,NZ,OC,NZD,Pacific/Auckland,0.035999998450279236
Christchurch International Airport,-43.4893989562988,172.531997680664,CHC,,NZ,OC,NZD,Pacific/Auckland,0.8059999942779541
Napier Airport,-39.4658012390137,176.869995117188,NPE,,NZ,OC,NZD,Pacific/Auckland,0.50599998235702515
New Plymouth Airport,-39.0085983276367,174.179000854492,NPL,,NZ,OC,NZD,Pacific/Auckland,0.50099998712539673
Invercargill Airport,-46.4123992919922,168.313003540039,IVC,,NZ,OC,NZD,Pacific/Auckland,0.382999986410141
Timaru Airport,-44.3027992248535,171.225006103516,TIU,,NZ,OC,NZD,Pacific/Auckland,0.25200000405311584
Gisborne Airport,-38.6632995605469,177.977996826172,GIS,,NZ,OC,NZD,Pacific/Auckland,0.41899999976158142
Dunedin Airport,-45.9281005859375,170.197998046875,DUD,,NZ,OC,NZD,Pacific/Auckland,0.64899998903274536
Nelson Airport,-41.2983016967773,173.220993041992,NSN,,NZ,OC,NZD,Pacific/Auckland,0.55199998617172241
Taupo Airport,-38.7397003173828,176.083999633789,TUO,,NZ,OC,NZD,Pacific/Auckland,0.41299998760223389
Tauranga Airport,-37.6719017028809,176.195999145508,TRG,,NZ,OC,NZD,Pacific/Auckland,0.48199999332427979
Queenstown International Airport,-45.0210990906,168.738998413,ZQN,,NZ,OC,NZD,Pacific/Auckland,0.7070000171661377
Palmerston North Airport,-40.3205986022949,175.617004394531,PMR,,NZ,OC,NZD,Pacific/Auckland,0.4830000102519989
Westport Airport,-41.7380981445312,171.580993652344,WSZ,,NZ,OC,NZD,Pacific/Auckland,0.24899999797344208
Kerikeri Airport,-35.2627983093262,173.912002563477,KKE,,NZ,OC,NZD,Pacific/Auckland,0.4699999988079071
Paraparaumu Airport,-40.9047012329102,174.988998413086,PPQ,,NZ,OC,NZD,Pacific/Auckland,0.25499999523162842
Whakatane Airport,-37.9206008911133,176.914001464844,WHK,,NZ,OC,NZD,Pacific/Auckland,0.27399998903274536
Wellington International Airport,-41.3272018433,174.804992676,WLG,,NZ,OC,NZD,Pacific/Auckland,0.76099997758865356
Wanganui Airport,-39.9622001647949,175.024993896484,WAG,,NZ,OC,NZD,Pacific/Auckland,0.328000009059906
Hamilton International Airport,-37.8666992188,175.332000732,HLZ,,NZ,OC,NZD,Pacific/Auckland,0.503000020980835
Kaitaia Airport,-35.0699996948242,173.285003662109,KAT,,NZ,OC,NZD,Pacific/Auckland,0.414000004529953
Whangarei Airport,-35.7682991027832,174.365005493164,WRE,,NZ,OC,NZD,Pacific/Auckland,0.44800001382827759
Woodbourne Airport,-41.5182991027832,173.869995117188,BHE,,NZ,OC,NZD,Pacific/Auckland,0.49099999666213989
Hokitika Airfield,-42.7136001586914,170.985000610352,HKK,,NZ,OC,NZD,Pacific/Auckland,0.27799999713897705
Auckland International Airport,-37.0080986023,174.792007446,AKL,AKL,NZ,OC,NZD,Pacific/Auckland,0.902999997138977
Salalah Airport,17.0387001037598,54.0913009643555,SLL,,OM,AS,OMR,Asia/Muscat,0.50199997425079346
Khasab Air Base,26.1709995269775,56.2406005859375,KHS,,OM,AS,OMR,Asia/Muscat,0.096000000834465027
Muscat International Airport,23.5932998657227,58.2844009399414,MCT,,OM,AS,OMR,Asia/Muscat,0.76499998569488525
Capitan FAP Pedro Canga Rodriguez Airport,-3.55253005027771,-80.3814010620117,TBP,,PE,SA,PEN,America/Lima,0.68699997663497925
Alejandro Velasco Astete International Airport,-13.5356998444,-71.9387969971,CUZ,,PE,SA,PEN,America/Lima,0.87599998712539673
Cadete FAP Guillermo Del Castillo Paredes Airport,-6.50873994827271,-76.3731994628906,TPP,,PE,SA,PEN,America/Lima,0.746999979019165
Rodríguez Ballón International Airport,-16.3411006927,-71.5830993652,AQP,,PE,SA,PEN,America/Lima,0.81400001049041748
Capitan FAP Carlos Martinez De Pinillos International Airport,-8.08141040802002,-79.1088027954102,TRU,,PE,SA,PEN,America/Lima,0.76899999380111694
Captain Rolden International Airport,-8.37794017791748,-74.5743026733398,PCL,,PE,SA,PEN,America/Lima,0.66900002956390381
Coronel FAP Alfredo Mendivil Duarte Airport,-13.1548004150391,-74.2043991088867,AYP,,PE,SA,PEN,America/Lima,0.045000001788139343
Coronel FAP Francisco Secada Vignetta International Airport,-3.78473997116089,-73.3087997436523,IQT,,PE,SA,PEN,America/Lima,0.75099998712539673
Inca Manco Capac International Airport,-15.4671001434326,-70.158203125,JUL,,PE,SA,PEN,America/Lima,0.72600001096725464
Capitán FAP Guillermo Concha Iberico International Airport,-5.20574998856,-80.6164016724,PIU,,PE,SA,PEN,America/Lima,0.79100000858306885
Jorge Chávez International Airport,-12.1606998443604,-76.9989013671875,LIM,,PE,SA,PEN,America/Lima,0.97100001573562622
Capitan FAP Jose A Quinones Gonzales International Airport,-6.78747987747192,-79.8281021118164,CIX,,PE,SA,PEN,America/Lima,0.753000020980835
Mayor General FAP Armando Revoredo Iglesias Airport,-7.13918018341064,-78.4894027709961,CJA,,PE,SA,PEN,America/Lima,0.67000001668930054
Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.0533008575,-70.2758026123,TCQ,,PE,SA,PEN,America/Lima,0.69199997186660767
Padre Aldamiz International Airport,-12.6135997772,-69.2285995483,PEM,,PE,SA,PEN,America/Lima,0.66500002145767212
Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,LET,,PE,SA,PEN,America/Bogota,0.50800001621246338
Horn Island Airport,-10.586400032,142.289993286,HID,,PG,OC,PGK,Australia/Brisbane,0.15000000596046448
Gurney Airport,-10.3114995956,150.333999634,GUR,,PG,OC,PGK,Pacific/Port_Moresby,0.21799999475479126
Lae Nadzab Airport,-6.5698299408,146.725997925,LAE,,PG,OC,PGK,Pacific/Port_Moresby,0.33000001311302185
Tabubil Airport,-5.27861022949219,141.225997924805,TBG,,PG,OC,PGK,Pacific/Port_Moresby,0.035999998450279236
Momote Airport,-2.06188988685608,147.42399597168,MAS,,PG,OC,PGK,Pacific/Port_Moresby,0.096000000834465027
Vanimo Airport,-2.69717001914978,141.302001953125,VAI,,PG,OC,PGK,Pacific/Port_Moresby,0.045000001788139343
Tari Airport,-5.84499979019,142.947998047,TIZ,,PG,OC,PGK,Pacific/Port_Moresby,0.019999999552965164
Londolovit Airport,-3.04361009598,152.628997803,LNV,,PG,OC,PGK,Pacific/Port_Moresby,0.11599999666213989
Tokua Airport,-4.34045982361,152.380004883,RAB,,PG,OC,PGK,Pacific/Port_Moresby,0.18600000441074371
Goroka Airport,-6.08168983459,145.391998291,GKA,,PG,OC,PGK,Pacific/Port_Moresby,0.24899999797344208
Girua Airport,-8.80453968048,148.309005737,PNP,,PG,OC,PGK,Pacific/Port_Moresby,0.086999997496604919
Mount Hagen Kagamuga Airport,-5.82678985595703,144.296005249023,HGU,,PG,OC,PGK,Pacific/Port_Moresby,0.21199999749660492
Kiunga Airport,-6.12571001052856,141.281997680664,UNG,,PG,OC,PGK,Pacific/Port_Moresby,0.0729999989271164
Mendi Airport,-6.14773988723755,143.656997680664,MDU,,PG,OC,PGK,Pacific/Port_Moresby,0.045000001788139343
Kavieng Airport,-2.57940006256,150.807998657,KVG,,PG,OC,PGK,Pacific/Port_Moresby,0.164000004529953
Wewak International Airport,-3.58383011818,143.669006348,WWK,,PG,OC,PGK,Pacific/Port_Moresby,0.20200000703334808
Tufi Airport,-9.07595443726,149.319839478,TFI,,PG,OC,PGK,Pacific/Port_Moresby,0.035999998450279236
Kimbe Airport,-5.46217012405396,150.404998779297,HKN,,PG,OC,PGK,Pacific/Port_Moresby,0.19499999284744263
Madang Airport,-5.20707988739,145.789001465,MAG,,PG,OC,PGK,Pacific/Port_Moresby,0.22400000691413879
Port Moresby Jacksons International Airport,-9.44338035583496,147.220001220703,POM,,PG,OC,PGK,Pacific/Port_Moresby,0.62999999523162842
Laoag International Airport,18.1781005859375,120.531997680664,LAO,,PH,AS,PHP,Asia/Manila,0.70800000429153442
Basco Airport,20.4512996674,121.980003357,BSO,,PH,AS,PHP,Asia/Manila,0.56400001049041748
Iloilo International Airport,10.833017,122.493358,ILO,,PH,AS,PHP,Asia/Manila,0.71799999475479126
Cagayan De Oro Airport,8.41561985016,124.611000061,CGY,,PH,AS,PHP,Asia/Manila,0.61500000953674316
Zamboanga International Airport,6.92242002487183,122.059997558594,ZAM,,PH,AS,PHP,Asia/Manila,0.51899999380111694
Tambler Airport,6.05800008774,125.096000671,GES,,PH,AS,PHP,Asia/Manila,0.49900001287460327
Surigao Airport,9.75583832563,125.480947495,SUG,,PH,AS,PHP,Asia/Manila,0.32199999690055847
Moises R. Espinosa Airport,12.3694000244,123.628997803,MBT,,PH,AS,PHP,Asia/Manila,0.26600000262260437
Francisco Bangoy International Airport,7.1255202293396,125.646003723145,DVO,,PH,AS,PHP,Asia/Manila,0.75999999046325684
Tuguegarao Airport,17.6433676823,121.733150482,TUG,,PH,AS,PHP,Asia/Manila,0.43000000715255737
Roxas Airport,11.5977001190186,122.751998901367,RXS,,PH,AS,PHP,Asia/Manila,0.35400000214576721
Calbayog Airport,12.072699546814,124.544998168945,CYP,,PH,AS,PHP,Asia/Manila,0.28799998760223389
Bancasi Airport,8.9515,125.4788,BXU,,PH,AS,PHP,Asia/Manila,0.49099999666213989
Francisco B. Reyes Airport,12.1215000153,120.099998474,USU,,PH,AS,PHP,Asia/Manila,0.36000001430511475
Mactan Cebu International Airport,10.3074998855591,123.978996276855,CEB,,PH,AS,PHP,Asia/Manila,0.87000000476837158
Godofredo P. Ramos Airport,11.9245004654,121.95400238,MPH,,PH,AS,PHP,Asia/Manila,0.53600001335144043
Diosdado Macapagal International Airport,15.1859998703,120.559997559,CRK,NCP,PH,AS,PHP,Asia/Manila,0.74900001287460327
Catarman National Airport,12.5024003982544,124.636001586914,CRM,,PH,AS,PHP,Asia/Manila,0.17100000381469727
